면허번호,업종명,사업자구분,업체명,주사무소 우편번호,주사무소 주소,주사무소 상세주소,팩스번호,관할관청,면허상태
230013,화물주선업,개인,통인익스프레스(동작점),06065,서울특별시 강남구 선릉로 748,현대상가 207호 (청담동),,강남구,정상
220510,화물주선업,법인,(주)싹써비스,06570,서울특별시 서초구 서초대로 55,(방배동),,서초구,정상
220015,화물주선업,개인,오성육운,06770,서울특별시 서초구 매헌로16길 8,"4층 401호(양재동,보광빌딩)",,서초구,정상
150390,화물주선업,법인,명성운수(주),07718,서울특별시 강서구 화곡동,377-10 ,,강서구,정상
150042,화물주선업,법인,용마로지스(주),10136,경기도 김포시 고촌읍 아라육로 78, ,,타기관,정상
140010,화물주선업,개인,현대익스프레스,05526,서울특별시 송파구 풍성로6길 11,1층 (풍납동),,송파구,정상
250064,화물주선업,개인,안진익스프레스,05390,서울특별시 강동구 풍성로45길 8, (성내동),,강동구,정상
190016,화물주선업,개인,양남화물,07278,서울특별시 영등포구 선유서로21길 15,상가동 107호 (양평동2가),,영등포구,정상
220542,화물주선업,개인,양재운수,07256,서울특별시 영등포구 국회대로28길 17,4층 (당산동3가),,영등포구,정상
190044,화물주선업,법인,(주)로지스탑,07201,서울특별시 영등포구 양평동6가,100 동양아파트상가 204동308호,,영등포구,정상
220553,화물주선업,법인,삼성에스디에스(주),05510,서울특별시 송파구 올림픽로35길 125, (신천동),,송파구,정상
250174,화물주선업,개인,모범트랜스,02558,서울특별시 동대문구 답십리로21길 38,1층 (전농동),,동대문구,정상
190033,화물주선업,법인,(주)해드림물류,08375,서울특별시 구로구 디지털로27길 58,지층 (구로동),,구로구,정상
200016,화물주선업,개인,역전화물,06963,서울특별시 동작구 장승배기로10가길 9,신상가 107호 (상도동),,동작구,정상
150397,화물주선업,개인,연합익스프레스,07924,서울특별시 양천구 남부순환로 443,1층  (신월동),,양천구,정상
30071,화물주선업,법인,(주)아진트랜스,04373,"서울특별시 용산구 청파로 46,","14층 1401호 (한강로3가, 한통빌딩)",,용산구,정상
150147,화물주선업,법인,창덕물류(주),08110,서울특별시 양천구 신정로 167,2동 2층16호(신정동),,양천구,정상
150211,화물주선업,법인,(주)태흥통운,08110,서울특별시 양천구 신정로 167,"2동 2층 24호(신정동, 서부트럭터미널)",,양천구,정상
140030,화물주선업,법인,(주)신성익스프레스,121-270,서울특별시 마포구 상암동,28-13호 지층,,마포구,정상
160004,화물주선업,법인,(주)씨캐리어,05602,서울특별시 송파구 삼학사로 99,"402호 (삼전동, 세경빌딩)",,송파구,정상
150023,화물주선업,법인,보광화물(주),08055,서울특별시 양천구 신정로 167,"1동 1층 15호 (신정동, 서부트럭터미널)",,양천구,정상
250089,화물주선업,개인,삼성통운,05735,서울특별시 송파구 거마로13길 6,1층(거여동),,송파구,정상
230159,화물주선업,개인,그린익스프레스,06303,서울특별시 강남구 개포로15길 32-9,1층 (개포동),,강남구,정상
150122,화물주선업,개인,대일물류,08055,서울특별시 양천구 신정로 167,"1동 1층 1호 (신정동, 서부트럭터미널)",,양천구,정상
240150,화물주선업,개인,서울트랜스킹,05406,서울특별시 강동구 양재대로85길 86,1층 (성내동),,강동구,정상
240163,화물주선업,법인,(주)광동특송,05548,서울특별시 송파구 올림픽로32길 22-23,"206호 (방이동,평원빌딩)",,송파구,정상
240159,화물주선업,개인,SK꽃마음,05315,서울특별시 강동구 천중로39길 40,2층 (천호동),,강동구,정상
249903,화물주선업,개인,TRS익스프레스,06043,서울특별시 강남구 강남대로146길 28,"201동 지층 9호 (논현동, 논현아파트)",,강남구,정상
240171,화물주선업,개인,경성익스프레스,05728,서울특별시 송파구 성내천로8길 7,1층101호(오금동),,송파구,정상
150234,화물주선업,법인,(주)부영특송,08055,서울특별시 양천구 신정로 167,"3동 2층 1211호 (신정동, 서부트럭터미널)",,양천구,정상
150092,화물주선업,법인,(주)대광종합물류,08389,서울특별시 구로구 디지털로30길 28,"1011호 (구로동, 마리오타워)",,구로구,정상
150263,화물주선업,법인,서울국보운수(주),08110,서울특별시 양천구 신정로 167,"3동 2층 1204호 (신정동, 서부트럭터미널)",,양천구,정상
150255,화물주선업,개인,서부화물터미널,08055,서울특별시 양천구 신정로 167,"3동 3층 1302호 (신정동, 서부트럭터미널)",,양천구,정상
150198,화물주선업,개인,명림통상,08055,서울특별시 양천구 신정로 167,1동 3층 20호 (신정동),,양천구,정상
150179,화물주선업,개인,하나로지스,08110,서울특별시 양천구 신정로 167,"A동 228호 (신정동,서부트럭터미널)",,양천구,정상
150048,화물주선업,개인,우세물류,08055,서울특별시 양천구 신정3동,812 서부트럭터미널 A동 306호,,양천구,정상
150123,화물주선업,개인,마창화물,08055,서울특별시 양천구 신정로 167,"3동 1층 1128호 (신정동, 서부트럭터미널)",,양천구,정상
190037,화물주선업,개인,영광익스프레스,150-037,서울특별시 영등포구 영등포동7가,46-1호 경남아파트내 상가 지하 ,,영등포구,정상
150088,화물주선업,법인,(주)신양트랜스,158-070,서울특별시 양천구 신정동,812 서부트럭터미널 B-226호,,양천구,정상
170035,화물주선업,개인,대지화물,07377,서울특별시 영등포구 대림동,792,,영등포구,정상
150187,화물주선업,법인,번개장터 주식회사,06655,서울특별시 서초구 서초대로38길 12,"7층,지하1층 (서초동, 마제스타시티타워2)",,서초구,정상
220344,화물주선업,법인,(주)신한이사서비스,06681,서울특별시 서초구 방배로19길 43,1층 (방배동),,서초구,정상
150010,화물주선업,법인,(주)스카이로드,07547,서울특별시 강서구 양천로 583,A동2101-2102호 (염창동),,강서구,정상
190122,화물주선업,개인,백두산익스프레스,07577,서울특별시 강서구 화곡로63가길 92,"904동 203호 (등촌동, 등촌9단지주공아파트)",,강서구,정상
220409,화물주선업,법인,신한종합물류(주),08501,서울특별시 금천구 가마산로 96,"1203호 (가산동,대륭테크노타운8차)",,금천구,정상
150203,화물주선업,법인,(주)이삭로지스틱,08571,서울특별시 금천구 독산로22가길 3-3,101호 (시흥동),,금천구,정상
220373,화물주선업,개인,신행운화물,06804,서울특별시 서초구 양재대로12길 36,"지하003-1/106호(양재동,양곡도매시장)",,서초구,정상
60011,화물주선업,개인,신삼천익스프레스,05632,서울특별시 송파구 오금로19길 36,"102호 (방이동, 하신빌라트)",,송파구,정상
150216,화물주선업,개인,신흥물류,08055,서울특별시 양천구 신정로 167,"1동 1층 3호 (신정동, 서부트럭터미널)",,양천구,정상
150083,화물주선업,개인,쌍용화물,08055,서울특별시 양천구 신정로 167,B동 203호 (신정동),,양천구,정상
160018,화물주선업,개인,KT익스프레스,08032,서울특별시 양천구 남부순환로 565,"101호 (신월동, 명산그린빌)",,양천구,정상
150381,화물주선업,법인,(주)대진물류,08055,서울특별시 양천구 신정로 167,"2동 2층 27호 (신정동, 서부트럭터미널)",,양천구,정상
150126,화물주선업,법인,세흥통운(주),08110,서울특별시 양천구 신정로 167,"씨동 1316호 (신정동,서부트럭터미널)",,양천구,정상
220306,화물주선업,개인,DA네트워크,07939,서울특별시 양천구 은행정로 97,1층 101호 (신정동),,양천구,정상
150118,화물주선업,법인,트랜스허브(주),07237,서울특별시 영등포구 국회대로70길 22,404호 금강빌딩 (여의도동),,영등포구,정상
2007,화물주선업,개인,에스에이치상사,08615,서울특별시 금천구 시흥대로63길 17,"302호 (시흥동, 우림메르디앙)",,금천구,정상
2018,화물주선업,개인,원진익스프레스,01613,서울특별시 노원구 동일로231길 46,원진익스프레스 (상계동),,노원구,정상
150143,화물주선업,법인,(주)현대고속,08055,서울특별시 양천구 신정로 167,"2동 2층 22호 (신정동, 서부트럭터미널)",,양천구,정상
170032,화물주선업,법인,(주)현대내자터미날,08502,서울특별시 금천구 가산디지털1로 212,",1506호(가산동,코오롱 디지털타워 애스턴)",,금천구,정상
30027,화물주선업,법인,(주)딜리젠로직스,157-816,서울특별시 강서구 공항동,"1359-3, 2층",,강서구,정상
170005,화물주선업,개인,현대싼타팩익스프레스,08323,서울특별시 구로구 구일로 154-17,"1동 102호 (구로동, 우방상가)",,구로구,정상
190119,화물주선업,개인,엘지익스프레스,07377,서울특별시 영등포구 대림3동,788-6,,영등포구,정상
4042,화물주선업,개인,용달코리아,04757,서울특별시 성동구 마장로42길 14,(세림상가 301호),,성동구,정상
150243,화물주선업,개인,정도화물,08055,"서울특별시 양천구 신정로 167,","C동 1310호 (신정동, 서부트럭터미널)",,양천구,정상
150236,화물주선업,개인,우리물류,07626,서울특별시 강서구 공항동,301-48번지 지층 (송정로18-22),,강서구,정상
150177,화물주선업,법인,삼진에스씨엠(주),15611,경기도 안산시 단원구 해안로 201, (원시동),,타기관,정상
150017,화물주선업,개인,해영물류,08055,서울특별시 양천구 신정로 167,"3동 2층 1218호 (신정동, 서부트럭터미널)",,양천구,정상
150220,화물주선업,법인,(주)엠에스유,07293,서울특별시 영등포구 문래북로 116,"907호 (문래동3가, 트리플렉스)",,영등포구,정상
150189,화물주선업,개인,고려물류넷,08055,서울특별시 양천구 신정로 167,"2동 3층 2호 (신정동, 서부트럭터미널)",,양천구,정상
150165,화물주선업,개인,영진화물,08110,서울특별시 양천구 신정로 167,"C동 1313호 (신정동,서부트럭터미널)",,양천구,정상
150261,화물주선업,법인,(주)한창지엘에스,08110,서울특별시 양천구 신정로 167,"1동 2층 1,2호 (신정동, 서부트럭터미널)",,양천구,정상
150282,화물주선업,법인,(주)대한특수츄레라,08055,서울특별시 양천구 신정로 167,"2동 2층 13호 (신정동, 서부트럭터미널)",,양천구,정상
150298,화물주선업,개인,한진운수,08055,서울특별시 양천구 신정로 167,"3동 3층 1327호 (신정동, 서부트럭터미널)",,양천구,정상
150323,화물주선업,개인,대청상운,08055,서울특별시 양천구 신정로 167,"1동 1층 4호 (신정동,서부트럭터미널)",,양천구,정상
150329,화물주선업,개인,원창화물,08055,서울특별시 양천구 신정로 167,"3동 2층 1220호 (신정동, 서부트럭터미널)",,양천구,정상
150331,화물주선업,개인,명보운수,08055,서울특별시 양천구 신정로 167,"2동 지하1층 16호 (신정동,서부트럭터미널)",,양천구,정상
150229,화물주선업,법인,카고케어(주),07566,서울특별시 강서구 화곡로68길 82,"310호 (등촌동, 강서아이티밸리)",,강서구,정상
150327,화물주선업,개인,태양화물,08055,서울특별시 양천구 신정로 167,"3동 2층 1228호(신정동, 서부트럭터미널)",,양천구,정상
150370,화물주선업,개인,순천화물,08055,서울특별시 양천구 신정로 167,3동 1층 1107호 (신정동),,양천구,정상
160017,화물주선업,개인,스마일화물,07518,서울특별시 강서구 방화대로52길 33,1층1호 (방화동),,강서구,정상
50007,화물주선업,개인,승리화물,05070,서울특별시 광진구 자양동,540-5,,광진구,정상
120030,화물주선업,개인,기종화물,02528,서울특별시 동대문구 답십리로65길 32,(장안동),,동대문구,정상
250110,화물주선업,개인,시민익스프레스,05301,서울특별시 강동구 양재대로126길 75, (길동),,강동구,정상
180009,화물주선업,개인,시흥화물익스프레스,08638,서울특별시 금천구 시흥대로 155,"231,232호 (시흥동, 시흥빌딩)",,금천구,정상
