기관명,병원경도,병원위도,주소,대표전화,진료시간(월요일)S,진료시간(월요일)C
부민병원,126.8509495053918,37.55694089289359,"서울특별시 강서구 공항대로 389, 부민병원 (등촌동)",1577-7582,900,1800
북부성모의원,127.01744862255865,37.64695033678981,서울특별시 강북구 한천로 1152 (수유동),02-999-7171,900,1830
부부경희한의원,126.85250594490576,37.56337689075887,"서울특별시 강서구 양천로57길 16, 2층 (가양동, 영보빌딩)",02-3664-7582,900,1900
부부치과의원,126.849621209773,37.5544140146459,서울특별시 강서구 화곡로59길 29 (화곡동),02-2691-2886,930,1700
봄정신건강의학과의원,126.8372431811,37.55961229839998,"서울특별시 강서구 공항대로 269-15, 힐스테이트에코마곡 2층 209호 (마곡동)",02-2135-2924,930,1930
봄치과의원,127.143141171682,37.5379886209775,서울특별시 강동구 양재대로116길 50 (길동),02-487-7728,930,1830
봄치과의원,127.050395378069,37.4753216045886,"서울특별시 강남구 논현로10길 29 (개포동, 4층일부)",02-3495-0088,1000,1800
봄치과의원,126.855419700734,37.5600240146894,"서울특별시 강서구 화곡로 416, 가양역 더스카이밸리5차 지식산업센터 2층 223호 (등촌동)",02-3663-3210,1000,1830
북촌소담정신건강의학과의원,126.984586464645,37.5763368424522,"서울특별시 종로구 율곡로 47, 걸스카웃회관 401호 (안국동)",02-736-5500,1000,1900
부부치과의원,127.14994730411,37.4968946341351,서울특별시 송파구 마천로41길 22 (마천동),02-400-3782,1000,1800
부부치과의원,126.906939551385,37.487900996008,"서울특별시 동작구 신대방1가길 38, 105동 303호 (신대방동, 성원상떼빌)",02-832-1304,900,1600
불광서울안과의원,126.93030735779595,37.60941349660521,"서울특별시 은평구 통일로 715, 4층 일부호 (대조동)",02-357-8855,900,1800
부부한의원,127.07707222222221,37.59153888888889,서울특별시 중랑구 동일로109길 54 (면목동),02-433-1142,700,1900
불광연세가정의학과의원,126.9276165167822,37.60933258741802,서울특별시 은평구 불광로 8 (대조동),02-356-8807,930,1800
부부한의원,126.91641932507731,37.5877662829501,서울특별시 은평구 응암로 175-1 (응암동),02-309-2488,900,1700
부부한의원,127.0381005043592,37.638937052424325,서울특별시 도봉구 덕릉로 235 (창동),02-997-8383,900,1800
부산한의원,127.03715943611788,37.57842690195145,서울특별시 동대문구 왕산로 123 (제기동),02-967-0111,1030,1730
부성연합치과의원,126.857787393658,37.5318084319088,서울특별시 강서구 곰달래로 223 (화곡동),02-2606-8181,1000,1800
부암치과의원,126.963037926444,37.5978065037998,서울특별시 종로구 자하문로 266  (부암동),02-394-0028,1000,1730
부암한의원,126.96303928578392,37.59780551314099,"서울특별시 종로구 자하문로 266, 타임730오피스텔 232호 (부암동)",02-394-2723,950,1700
부용한의원,126.92090753288588,37.60053101928377,"서울특별시 은평구 은평로 119, 301호 (응암동)",02-383-3305,930,1830
부일한의원,126.8829647816,37.4948772596,서울특별시 구로구 구로동로 184 (구로동),02-381-8274,900,1700
삼성드림소아청소년과의원,127.09002457835078,37.50745627998253,"서울특별시 송파구 석촌호수로 118, 4층 (잠실동)",02-417-7722,900,1830
부치과의원,127.057975538074,37.5934101343369,"서울특별시 동대문구 이문로 69, 2층 (이문동)",02-965-6923,1000,1630
뷰라밸성형외과의원,127.025511220431,37.5013634093685,"서울특별시 서초구 강남대로 437, 대원빌딩 3층 2호 (서초동)",02-536-1104,1000,1900
부치과의원,126.94545635884,37.5465535265699,서울특별시 마포구 백범로 127 (염리동),02-712-2582,1030,1800
뷰테스의원,127.068451024326,37.4861548149371,"서울특별시 강남구 삼성로 14, 3층 308호 (개포동, 개포자이 프레지던스)",02-6203-6589,1000,1900
북가좌경희한의원,126.9136447716161,37.58243040445341,"서울특별시 서대문구 응암로 112, 2층 202호 (북가좌동)",02-553-8770,900,2000
북경백침당한의원,127.0923854442,37.5075708508,"서울특별시 송파구 석촌호수로 135 (잠실동,레이크팰리스상가 A동 309호)",02-2147-1075,900,1800
빛나라의원,127.01790760320384,37.494685195652025,서울특별시 서초구 서초대로 332 (서초동),02-582-7177,1000,2100
북서울요양병원,127.030017007593,37.6381346270653,"서울특별시 강북구 한천로 1002, 북서울요양병원 (번동)",02-900-7006,900,1800
뷰티라운지의원,127.102522142353,37.5146152773177,"서울특별시 송파구 올림픽로 289, 잠실시그마타워 12층 1201호 (신천동)",02-2135-1995,1030,2030
뷰티삼육오성형외과의원,126.898583223339,37.5222760179406,서울특별시 영등포구 당산로16길 24  (당산동1가),02-2677-6565,1000,1900
북서울한의원,127.026665628867,37.624171500062,"서울특별시 강북구 도봉로 173, 캠프 3층 (미아동)",02-980-0234,900,1800
뷰티라운지의원강서마곡점,126.837697932979,37.5601356822454,"서울특별시 강서구 마곡중앙6로 93, 열린프라자 3층 303호 (마곡동)",02-3662-7050,1030,2030
부부치과의원,127.062284621305,37.6026136344071,"서울특별시 동대문구 이문로 180, 1~2층 (이문동)",02-966-1355,930,1830
브라운아이의원,127.02773557180832,37.51391346621293,"서울특별시 서초구 서초대로 310, 소망빌딩 7층 (서초동)",02-3477-7774,1000,1700
북한산한의원,127.00869374029747,37.611642978019965,"서울특별시 성북구 보국문로 82, 2층 (정릉동)",02-941-7955,930,1900
부부치과의원,127.043992283655,37.5829509655537,"서울특별시 동대문구 약령시로 126, 2층 (청량리동)",02-965-1143,930,1830
분도치과의원,127.09238555868,37.5075719318771,"서울특별시 송파구 석촌호수로 135 (잠실동, 레이크펠리스상가 A상가 305호)",02-418-0502,900,1700
뷰티앤영의원,127.01950046392,37.5177039135144,"서울특별시 강남구 강남대로 626, 엠아이타워빌딩 4층 (신사동)",02-6326-0229,1030,2000
불광보건지소,126.927691294353,37.6215624703517,"서울특별시 은평구 연서로34길 11, 보건분소 (불광동)",02-351-8114,900,1800
브라보마취통증의학과의원,127.069863284868,37.6599602052988,"서울특별시 노원구 상계로27길 32, 3층 (상계동)",02-938-8275,900,2000
불광신광한의원,126.92898875698943,37.609741571598896,"서울특별시 은평구 불광로 20, 15층 A001호 (대조동, NC백화점)",02-350-8775,830,1830
불광치과의원,126.929607617114,37.6112700197706,서울특별시 은평구 통일로 736 (불광동),02-358-7127,940,1800
불광탑재활의학과의원,126.930091088595,37.6108142265488,"서울특별시 은평구 통일로 730, 보광빌딩 5층 (불광동)",02-357-0216,930,1900
불광튼튼척의원,126.930308376671,37.609413947696,"서울특별시 은평구 통일로 715, 3층 일부호 (대조동)",02-356-9832,900,2100
불광편안한재활의학과의원,126.928838475621,37.6109210559579,"서울특별시 은평구 통일로67길 3, 상일빌딩 4, 7층 (대조동)",02-386-1277,900,1900
부엉이한의원,127.01260992942716,37.56859065793664,"서울특별시 중구 마장로1길 18 (신당동, 엘리시움)",02-2235-7512,2100,1000
불광한의원,126.92840471504904,37.61175402586848,서울특별시 은평구 통일로 745 (대조동),02-355-2448,1000,1900
불암한의원,127.03816540841136,37.57976726003692,"서울특별시 동대문구 고산자로 449, (제기동)",02-966-0916,1000,1700
브이맨비뇨기과의원,127.02862592313213,37.497827622016935,"서울특별시 강남구 강남대로 390, 4층 405호 (역삼동, 미진프라자)",02-3469-1900,930,1830
불암한의원,127.08078154255756,37.65030398469967,"서울특별시 노원구 한글비석로 254, 대명프라자 3층 (중계동)",02-933-3660,930,1800
뷰다임의원,126.874990723123,37.5282318199269,"서울특별시 양천구 목동서로 159-1, 3층 (목동, 기독교방송국건물)",02-2643-1333,1000,1900
뷰리플한의원,127.032148474509,37.5285627338967,"서울특별시 강남구 압구정로 224, 우미빌딩 2층 205호 (신사동)",02-2039-7082,1030,2030
비타민마취통증의학과의원,127.011339971113,37.4926696448571,"서울특별시 서초구 서초대로 270, 서보빌딩 2층 (서초동)",02-3486-8517,1000,1900
뷰성형외과의원,127.025394503945,37.5050190845973,"서울특별시 강남구 봉은사로 107, B1층, 1층 일부, 3~5층, 7, 8, 10~14층 (논현동)",02-539-1177,1000,1900
뷰앤유외과의원,127.02863346709,37.4966553866955,"서울특별시 강남구 강남대로 378, 준빌딩 12층 (역삼동)",02-553-7582,1000,1900
블레스의원,127.073402755279,37.6394713236205,"서울특별시 노원구 노원로 247, 서울온천 1층 103호 (하계동)",050-71475-3367,930,1800
비스타성형외과의원,127.028447137115,37.5217786860123,"서울특별시 강남구 강남대로 596, 극동빌딩 7층 (논현동)",02-518-1011,1000,1900
사가정경희한의원,127.08939050600927,37.580761085619606,"서울특별시 중랑구 사가정로 401, 7층 (면목동)",02-432-9075,900,1800
블루릿지의원,126.93139171491612,37.52076012240858,"서울특별시 영등포구 국제금융로 78, 홍우빌딩 401호 (여의도동)",02-783-7501,930,1730
뷰앤플의원,127.037875584648,37.527428747103,"서울특별시 강남구 압구정로50길 14, 1,2층 (신사동)",02-542-0545,1030,2030
뷰커스의원,126.852504476699,37.5633752671263,"서울특별시 강서구 양천로57길 16, 영보빌딩 7층 (가양동)",02-6417-4700,1030,2030
불광고려마취통증의학과의원,126.929003923867,37.6120151363225,"서울특별시 은평구 통일로 746, 5,6층 (불광동)",02-356-7512,830,2000
뷰티라운지의원,127.026069579038,37.5020858941495,"서울특별시 강남구 강남대로 442, 8층 (역삼동)",02-6952-9295,1030,2030
뷰티라운지의원,126.98386278197,37.5609512544879,"서울특별시 중구 퇴계로 109, 8층 801호 (충무로1가)",02-6952-7971,1000,2000
뷰티라운지의원,126.968166439864,37.5300046920783,"서울특별시 용산구 한강대로 109, 용성비즈텔 지하1층 (한강로2가)",02-2135-7884,1030,2030
뷰티라운지의원,126.875771989415,37.5281783139269,"서울특별시 양천구 목동동로 293, 현대41타워 404호 (목동)",02-569-8808,1000,2000
뷰티라운지의원,126.922709032013,37.5553579057749,"서울특별시 마포구 홍익로6길 15, 삼주빌딩 5층 (동교동)",02-2068-8801,1000,2000
뷰티라인성형외과의원,127.020415391742,37.5145397044143,"서울특별시 강남구 강남대로 590, 12층 (논현동, 미혜빌딩)",02-544-0600,1000,1900
뷰티스카이의원,127.123465335346,37.5399513142557,"서울특별시 강동구 올림픽로 653, 우장빌딩 2층 206-208호 (천호동)",02-476-5955,1030,2030
블리비의원,126.905868124369,37.5188593197234,"서울특별시 영등포구 영중로 28, 영등포 점프밀라노 9층 (영등포동3가)",1833-9385,1030,2030
뷰티스톤의원,126.982764382885,37.4850946096473,"서울특별시 서초구 서초대로 2, 이수파이브 6층 (방배동)",02-525-6121,1000,2000
블리비의원,126.87511521962,37.5242651120974,"서울특별시 양천구 오목로 340, 협성빌딩 A동 6층 (목동)",1833-8497,1030,2030
뷰티스톤의원,126.91395024016,37.5515008030203,"서울특별시 마포구 양화로 45, 몰동 2층 215~219호 (서교동, 메세나폴리스)",02-3144-0107,1030,2030
브이앤엠제이(V&MJ)피부과의원,127.034446056872,37.522100098275,"서울특별시 강남구 도산대로 303, B1~5층 (신사동)",02-540-8300,1000,1900
뷰티온의원강서점,126.837697932979,37.5601356822454,"서울특별시 강서구 마곡중앙6로 93, 열린프라자 801,802,803호 (마곡동)",02-2668-7785,1030,2030
뷰티유의원,126.923616229663,37.5571306677663,"서울특별시 마포구 양화로 165, 상진빌딩 12층 (동교동)",02-332-5507,1030,2030
뷰한의원,127.021098483702,37.5173922520879,"서울특별시 강남구 강남대로152길 20, 포토피아 4층 (신사동)",02-514-1075,1000,1900
브라운산부인과의원,126.9790216218,37.5671488075903,"서울특별시 중구 무교로 13, 휘닉스빌딩 5층 (무교동)",02-775-7100,900,1830
브라운성형외과의원,127.023896898208,37.5047497261489,"서울특별시 서초구 강남대로 475, 6~12층 (반포동)",02-518-2400,1000,1900
브라운스톤치과의원,127.06428375943,37.6398759609875,"서울특별시 노원구 동일로203가길 29, 274호 (중계동, 브라운스톤상가)",02-949-0880,1000,1800
브라이트치과의원,127.006713330015,37.5339901358324,서울특별시 용산구 한남대로 59 (한남동),02-797-0015,930,1830
브라이트치과의원,126.968225883547,37.5608187887289,"서울특별시 중구 청파로 464, 브라운스톤서울 211호 (중림동)",02-312-2875,1000,1830
비로한의원,127.0742566131636,37.50656009673173,"서울특별시 송파구 올림픽로4길 48, 313호 (잠실동, 프리마상가)",02-416-4367,1000,1800
브라이트피부과의원,126.897018326502,37.5251206592394,"서울특별시 영등포구 당산로 118, 6층 602호 (당산동3가)",02-6953-5730,1000,2030
브라이튼치과의원,126.947098319374,37.539973013511,"서울특별시 마포구 마포대로 44, 3층 (도화동, 진도빌딩)",02-717-2809,930,1730
비비라인?팅의원,127.02451896135204,37.50346071034229,"서울특별시 서초구 강남대로 463, 리젠메디컬타워 지하2층 (서초동)",02-568-4282,1000,1930
브라이튼피부과의원,127.001088324244,37.5043279449175,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 3층 321~324호 (반포동)",02-6953-8480,1000,1900
브랜뉴의원,127.04514362306,37.5269483913019,"서울특별시 강남구 압구정로 437, 청담동일신빌딩 4층 (청담동)",02-511-3075,1000,1900
브랜뉴치과의원,127.078073728968,37.6115670192576,"서울특별시 중랑구 공릉로 8, 3층 (묵동, 대길빌딩)",02-975-2875,930,2100
브리에의원,127.039644664874,37.5238902013841,"서울특별시 강남구 선릉로 806, 601호 (청담동)",02-2038-7387,1000,2000
브릴린의원,127.058205573267,37.5109823973192,"서울특별시 강남구 테헤란로87길 46, 호텔오크우드프리미어 B1층 1B2호 (삼성동)",02-539-5959,1030,2030
브이에스라인의원,127.029366308026,37.5239285235536,"서울특별시 강남구 압구정로30길 51, I.S.A 빌딩 3층 (신사동)",02-6949-3727,1000,2000
사라한의원,126.98931598702949,37.495125761137366,"서울특별시 서초구 방배로 248, 2층 (방배동)",02-532-1210,930,1900
브이엔성형외과의원,127.025278490231,37.5017358451233,"서울특별시 서초구 강남대로 441, 서산빌딩 5층 (서초동)",02-599-1008,1000,1900
브이의원,127.086211355223,37.5107020036631,"서울특별시 송파구 석촌호수로 61, 트리지움상가 3층 (잠실동)",02-422-8277,930,1700
블랑쉬치과의원,127.021849979814,37.5090878311164,"서울특별시 서초구 강남대로 527, 브랜드칸 타워 4층 (반포동)",02-1877-2882,1030,1900
블랑쉬형치과의원,127.014382901856,37.4914197966155,"서울특별시 서초구 서초중앙로 108, 4층 (서초동)",02-598-7528,930,1830
블랑쥬의원,127.025243291906,37.5019926393081,"서울특별시 서초구 강남대로 445, 우신빌딩(본관) 4,5층 (서초동)",02-592-5500,1100,2100
블레싱피부과의원,126.999480997797,37.5049020694443,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 5층 507~510호 (반포동)",02-532-9332,1000,2030
블레싱피부과의원,126.999480997797,37.5049020694443,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 5층 507~510호 (반포동)",02-532-9332,1000,2030
블루밍의원,126.983726048206,37.5656815570877,"서울특별시 중구 명동3길 44, 5층 (을지로2가)",02-777-0818,1000,2000
블루밍치과의원,127.048022340804,37.5236023753763,"서울특별시 강남구 삼성로 772, 501,502호 (청담동)",02-514-2875,930,1830
블루비뇨기과의원,127.052532174566,37.5059891656909,"서울특별시 강남구 테헤란로 421 (삼성동, 암천빌딩 4층일부)",02-552-2754,900,2100
블루비뇨기과의원,126.937158820225,37.5556905692992,"서울특별시 서대문구 신촌로 99, 15층 (창천동)",02-365-5671,900,2100
블루비뇨의학과의원,127.08309038088,37.5110669845906,"서울특별시 송파구 올림픽로12길 5, 정호빌딩 4층,5층 (잠실동)",02-424-7731,900,1900
블루비뇨의학과의원,126.906811269539,37.5168847084598,"서울특별시 영등포구 영중로2길 1, 3층 (영등포동3가)",02-2088-4340,900,2100
블리비의원,127.069747255704,37.5404985583829,"서울특별시 광진구 아차산로 237, 삼진빌딩 2층 (화양동)",02-1833-6233,1030,2030
블리비의원,126.901415809881,37.4821208740528,"서울특별시 관악구 시흥대로 552, 석천빌딩 8층 (신림동)",1644-8341,1030,2030
블리비의원,126.923315607444,37.5569362179065,"서울특별시 마포구 양화로 161, 케이스퀘어 4층 (동교동)",1833-2141,1030,2030
블리비의원,127.044447176728,37.579515216337,"서울특별시 동대문구 왕산로 190, 청량리렉스프라임 2층 (전농동)",1833-2789,1030,2030
블리비의원,127.060019298479,37.6547688511508,"서울특별시 노원구 동일로 1413, 남성빌딩 2층 (상계동)",1833-7729,1030,2030
블리비의원,127.025815300449,37.5003097069231,"서울특별시 서초구 강남대로 423, 한승빌딩 3층 (서초동)",1833-9183,1100,2100
블리비의원,126.98284068814,37.5646814161054,"서울특별시 중구 남대문로 84, 6층 (남대문로2가)",1833-9941,1030,2030
블리비의원,126.838610552611,37.561058561996,"서울특별시 강서구 강서로 395, 플레이스에이치 3층 (마곡동)",02-1833-9986,1030,2030
블리스의원,127.026388646305,37.5047491056943,"서울특별시 강남구 봉은사로 116, 은성빌딩 4층 (역삼동)",02-556-7575,1000,1900
블리스의원,127.012070984447,37.5029619493601,"서울특별시 서초구 서초중앙로 238, 삼호가든쇼핑센타 3층 305호 (반포동)",02-595-4273,1000,1900
비에스의원,127.091890662015,37.5341645095931,"서울특별시 광진구 구의강변로 38, 동서울호텔 9,10층 (구의동)",02-455-9413,930,1800
비-스킨피부과의원,127.038790046328,37.6564054566286,"서울특별시 도봉구 도봉로 575, 307호 (쌍문동, 삼환프라자)",02-903-9770,1000,1800
비경한의원,127.03772572403106,37.48573376221141,"서울특별시 강남구 남부순환로363길 9-8, 지하1층, 1층, 5층 (도곡동)",02-573-5770,930,1730
비너스산부인과의원,127.047209103701,37.5821227010138,"서울특별시 동대문구 왕산로 225, 미주상가 A동 3층 12호, 15호 (청량리동)",02-2138-3675,1000,2000
비너스여성외과의원,126.841148635684,37.54165776434,"서울특별시 강서구 화곡로 176-4, 6층 (화곡동, 화곡메디칼빌딩)",02-2690-6075,930,1800
비노한의원,127.09794580684265,37.59083663016254,"서울특별시 중랑구 용마산로 442-1, 1층 (망우동)",02-432-0009,930,1900
비로소한의원,126.955937054162,37.5549240321944,"서울특별시 마포구 굴레방로 9-1, 2층 (아현동)",02-2039-0520,1030,1900
비바치과의원,127.05119768025,37.5037725578123,"서울특별시 강남구 테헤란로64길 18 (대치동, 세화빌딩 7층일부)",02-556-8020,1000,1830
휘마의원,127.026683898828,37.5071698601107,서울특별시 강남구 강남대로118길 42,02-547-3075,1100,1900
비너스의원,127.143672912956,37.5510529952601,서울특별시 강동구 양재대로 1629 (명일동),02-3427-2103,930,1800
비너스치과의원,127.027758806248,37.5239684663137,"서울특별시 강남구 논현로 841, B105호 (신사동, JB미소빌딩)",02-3445-9716,930,1800
비본영의원,127.043893352541,37.5488383035453,"서울특별시 성동구 왕십리로 125, KD타워 1층 103호 (성수동1가)",02-6956-8644,1000,1900
비브이의원,127.026451623327,37.5053395204016,"서울특별시 강남구 봉은사로 117, 이건빌딩 4층 (논현동)",02-6953-7530,1000,1900
비비재활의학과의원,126.966653789116,37.5288173852679,"서울특별시 용산구 한강대로 95, 2층 230~232호 (한강로2가, 래미안용산 더 센트럴)",02-6104-7500,900,1900
비스타한의원,126.9954953118,37.5619012011,"서울특별시 중구 퇴계로 213, 일흥빌딩 (충무로4가)",02-2264-1075,930,1900
비스포크의원,126.950847479316,37.5450686146253,"서울특별시 마포구 마포대로 109, 3층 301호 (공덕동, 롯데캐슬프레지던트)",02-6925-1777,1000,2000
비씨아이성형외과의원,127.018891565573,37.5168337332197,"서울특별시 서초구 강남대로 617, 3층 (잠원동, 대양빌딩)",02-547-3700,900,1900
비아이오성형외과의원,127.02010810325,37.5167802830689,"서울특별시 강남구 도산대로 107, 2층, 3층, 4층 / 도산대로1길 7, 2층, 3층, 4층 (신사동)",02-535-9000,1000,1800
비아트의원,127.04864500635,37.5229428570428,"서울특별시 강남구 삼성로146길 6, 2층,3층 (청담동)",02-541-6626,930,1900
비안채한의원,127.176236567245,37.5725645707407,"서울특별시 강동구 아리수로93나길 80, 성산타워2 201호 (강일동)",02-741-2121,1000,2030
비알피부과의원,127.028099944398,37.5253452973989,"서울특별시 강남구 논현로 857, A857 4층 일부 (신사동)",02-518-2510,1000,1900
비앤비이비인후과의원,127.077086240765,37.6504043041825,"서울특별시 노원구 한글비석로 254, 305호 (중계동, 대명프라자)",02-931-7582,900,1830
비앤비클리닉의원,127.015435932974,37.5740609271284,"서울특별시 종로구 지봉로 43, 4층 (창신동)",02-762-7588,930,1900
비앤빛안과의원,127.025922653572,37.4981083450113,"서울특별시 서초구 서초대로 411, 지하2층 (서초동, GT TOWER)",02-501-6800,930,1800
홍한의원,127.03372502489832,37.64785880476023,"서울특별시 도봉구 도봉로113길 7, 1층 (쌍문동)",02-907-9700,930,1900
비앤씨치과의원,127.001088324244,37.5043279449175,"서울특별시 서초구 반포대로 287, 329,330,331,332호 (반포동, 래미안퍼스티지중심상가)",02-532-8675,930,1800
삼락한의원,127.03787036659652,37.57839424023477,서울특별시 동대문구 왕산로 129 (제기동),02-968-7123,1000,1900
빛사랑안과의원,126.936375179362,37.5555881567103,"서울특별시 서대문구 신촌로 91, 2층 (창천동)",02-323-5300,930,1830
비앤씨피부과의원,127.067932095125,37.5411260816338,"서울특별시 광진구 아차산로 219, 5층 (화양동)",02-469-4333,1030,1930
비앤씨피부과의원,126.955174903727,37.5451753030292,"서울특별시 마포구 만리재로 39, 비앤씨피부과빌딩 2, 3층 201호, 301호 (신공덕동)",02-3144-4333,1000,1900
비앤영의원,127.026591200089,37.499001814488,"서울특별시 서초구 강남대로 407, 11층 (서초동)",02-593-1003,1000,1900
비앤유의원,126.997118841506,37.4816650609857,"서울특별시 서초구 방배로 81, 3층 (방배동, 유경빌딩)",02-525-3599,1000,1900
비앤이치과의원,126.90079038873,37.4519790161758,서울특별시 금천구 시흥대로 201 (시흥동),02-895-2804,1000,2000
비에비스나무병원,127.03235680386943,37.50955952897761,"서울특별시 강남구 논현로 627, 유현빌딩 지하2,1~9,12층 (논현동)",1577-7502,800,1700
비에스에치엘에이랩의원,127.059609903838,37.5431188115839,"서울특별시 성동구 아차산로 144, 102일부호 (성수동2가)",02-498-1250,900,1800
삼선치과의원,127.0066892787,37.588959767,"서울특별시 성북구 동소문로 3-1, (동소문동1가)",02-742-3737,830,1500
비에스의원,127.026997058822,37.5231421533009,"서울특별시 강남구 논현로159길 14, 4층 (신사동)",02-517-9977,900,1800
비에스코아이비인후과병원,126.836553620481,37.5546704615225,"서울특별시 강서구 강서로 323, 4~8층 (내발산동)",02-6953-8226,900,1830
비에스티성형외과의원,127.060205437758,37.5152493607324,"서울특별시 강남구 영동대로 616, 6,7층 (삼성동)",02-542-2050,1000,1900
비에프라인치과의원,127.026504807476,37.4980609129976,"서울특별시 서초구 서초대로77길 3, 1304,1305호 (서초동, 아라타워)",02-599-6003,1100,1930
비에프오교정치과의원,126.964741503485,37.5297718014452,"서울특별시 용산구 한강대로23길 55 (한강로3가, 아이파크몰 5층 701-001호)",02-3785-2828,1300,2000
비에프작은별피부과의원,126.92697361375,37.5219546930167,"서울특별시 영등포구 국제금융로6길 26, 한국노총 4층 (여의도동)",02-6277-2220,1000,2000
비엔성형외과의원,127.0285297307,37.498636725,"서울특별시 강남구 테헤란로 105, 3층 (역삼동)",02-552-9100,1000,1900
비엔에스신경외과의원,126.899505032826,37.5353702476966,"서울특별시 영등포구 양평로 68, 3.4.10층(당산동6가) (당산동6가)",02-2038-2500,900,1800
비엔이비인후과의원,126.969895596347,37.4849352560532,"서울특별시 동작구 사당로 196, 거묵프리미엄 상가 3층 3호 (사당동)",02-3471-0019,900,1830
비엘티의원,127.008472686741,37.5681156942942,"서울특별시 중구 장충단로 263, 밀리오레상가건물 13층 4호 (을지로6가)",02-3393-1293,1000,2000
비오케이김봉옥치과의원,127.029898895275,37.5275917745892,"서울특별시 강남구 압구정로 208, 본경빌딩 4층 (신사동)",02-515-2828,900,1800
비오페이스의원,127.019161294387,37.5157514042207,"서울특별시 서초구 강남대로 605, 세양21세기 휴먼TOWER 10층 (잠원동)",02-1833-8838,1000,2000
비온성형외과의원,127.020655869811,37.5161918332017,"서울특별시 강남구 도산대로 108 (논현동) 렉스타워 4, 5층",02-541-9559,930,1900
비올라의원,127.089210569993,37.5807727094014,"서울특별시 중랑구 사가정로 399, 5층 (면목동)",02-491-8275,930,1800
비와이씨디지털치과의원,126.881982164294,37.4770829103065,"서울특별시 금천구 가산디지털1로 131, 206~209호 (가산동, BYC 하이씨티)",02-6947-7582,930,2000
비움내과의원,126.926139622738,37.5760220095323,"서울특별시 서대문구 증가로 98, 남도빌딩 (남가좌동)",02-373-1119,900,2000
비움채한의원,127.042833541744,37.508810072551,"서울특별시 강남구 선릉로107길 15, 3층 202호 (역삼동)",02-554-8495,1000,1930
사무엘치과의원,126.98077453688464,37.57285643545352,서울특별시 종로구 율곡로4길 66 (수송동),02-735-2811,1000,1900
사랑방한의원,127.083110714341,37.5633428210587,"서울특별시 광진구 능동로 384, 2층 (중곡동)",02-544-5000,900,1800
비움채한의원,127.056315963553,37.497655371872,"서울특별시 강남구 도곡로 419, 4층 (대치동, 쇼핑넷빌딩)",02-554-8495,1000,1930
비움채한의원,127.046582379785,37.5032355765545,"서울특별시 강남구 테헤란로 322, 한신인터밸리24 B102,103호 (역삼동)",02-554-8495,1000,1930
삼성드림이비인후과의원,126.98517142338967,37.56991201261833,"서울특별시 중구 을지로 51, 내외빌딩 4층 (을지로2가)",02-736-1365,900,1900
비웰정신건강의학과의원,127.038517338692,37.5233938517566,"서울특별시 강남구 도산대로 335, J MEDI TOWER 2층 (신사동)",02-512-7357,930,1830
삼성라인성형외과의원,127.04048039518354,37.52297476968317,"서울특별시 강남구 도산대로 410,  13, 14층 (청담동)",02-6954-0017,1000,1900
비유성형외과의원,127.027830562268,37.4987767279505,"서울특별시 강남구 강남대로 402, 시계탑빌딩 7층 (역삼동)",02-565-5010,1000,1900
비전이비인후과의원,126.860254088709,37.5612915907155,"서울특별시 강서구 허준로 198, 303호 (가양동, 가양프라자)",02-3664-8001,910,1800
비전치과의원,127.086211355223,37.5107020036631,"서울특별시 송파구 석촌호수로 61, 4층 412호 (잠실동, 트리지움)",02-417-0028,930,1830
비트윈성형외과의원,127.024446802561,37.5034475706091,"서울특별시 서초구 강남대로 463, 리젠메디컬타워 11층 (서초동)",02-596-9611,1000,1900
비젼치과의원,126.833339992573,37.5221823330859,"서울특별시 양천구 지양로 75, 3층 1호 (신월동, 은경빌딩)",02-2699-2833,1000,1830
비즈밸리여성의원,127.160158386991,37.56534924746051,"서울특별시 강동구 고덕비즈밸리로 26, 강동U1센터 A동 218호 (고덕동)",02-6471-1117,1000,1900
비즈성형외과의원,126.905329238282,37.5214492718467,"서울특별시 영등포구 영중로 60, 8층 (영등포동5가, 유니온빌딩)",02-2672-1318,1000,1830
비체의원,126.920686910529,37.4997407038842,"서울특별시 동작구 여의대방로 142, 6층 (대방동)",02-815-3800,900,1830
비타미아의원,127.120132764747,37.4948121610825,"서울특별시 송파구 송파대로28길 27, 102동 215,216호 (가락동, 송파성원쌍떼빌)",02-443-1123,1000,1900
사회복지법인에스알씨(SRC)부설의원,126.92726172711902,37.493173894941485,"서울특별시 관악구 보라매로 44, 1,2,3층 (봉천동, 삼육외래센터)",02-871-3636,900,1800
비타민가정의원,127.056844136528,37.6668881732629,"서울특별시 노원구 동일로 1551, 삼전빌딩 202호 (상계동)",02-951-8279,900,1800
비타민소아청소년과의원,127.174852988118,37.5722001938647,"서울특별시 강동구 아리수로93나길 54, 경서프라자 4층 401,402호 (강일동)",02-427-1649,900,1800
비타민의원,127.040841265738,37.5167560126387,"서울특별시 강남구 학동로 342 (논현동, SK허브 302호)",02-543-2005,930,1900
비타민의원,127.104551667856,37.6007758329812,"서울특별시 중랑구 망우로 473, 무궁화빌딩 3층 (망우동)",02-493-0900,900,1800
비타민의원,127.090532462896,37.5513392358641,"서울특별시 광진구 천호대로 671, 파크타운 204호 (구의동)",02-446-8881,900,1800
